Fecha,Temperatura,Humedad_Relativa,Precipitacion,Radiacion,Velocidad_Viento,Temperatura_max,Temperatura_min,Spred_temperatura,Brent,Api2,IBEX
2020-02-26 03:00:00,9.4,62.0,0.0,0.0,3.62,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 04:00:00,8.9,62.0,0.0,0.0,1.9,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 05:00:00,8.1,62.0,0.0,0.0,3.17,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 06:00:00,6.8,64.0,0.0,0.0,3.28,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 07:00:00,6.0,67.0,0.0,3.0,2.9,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 08:00:00,6.0,67.0,0.0,77.0,2.78,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 09:00:00,8.1,58.0,0.0,246.0,2.7,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 10:00:00,10.5,49.0,0.0,424.0,1.73,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 11:00:00,12.0,43.0,0.0,565.0,1.72,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 12:00:00,14.4,33.0,0.0,649.0,1.0,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 13:00:00,15.3,32.0,0.0,688.0,1.22,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 14:00:00,14.5,34.0,0.0,659.0,2.18,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 15:00:00,14.8,32.0,0.0,569.0,1.97,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 16:00:00,14.9,33.0,0.0,425.0,3.28,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 17:00:00,14.7,35.0,0.0,242.0,3.72,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 18:00:00,12.9,39.0,0.0,55.0,2.73,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 19:00:00,11.3,46.0,0.0,0.0,2.85,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 20:00:00,11.0,48.0,0.0,0.0,3.33,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 21:00:00,10.7,50.0,0.0,0.0,2.12,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 22:00:00,10.1,53.0,0.0,0.0,2.42,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-26 23:00:00,9.2,57.0,0.0,0.0,2.82,15.3,6.0,9.3,53.43000030517578,48.0,9316.7998046875
2020-02-27 00:00:00,8.6,60.0,0.0,0.0,2.93,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 01:00:00,8.2,62.0,0.0,0.0,3.15,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 02:00:00,8.2,62.0,0.0,0.0,3.67,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 03:00:00,6.3,71.0,0.0,0.0,1.62,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 04:00:00,6.4,70.0,0.0,0.0,1.52,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 05:00:00,5.8,73.0,0.0,0.0,1.92,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 06:00:00,4.8,78.0,0.0,0.0,2.15,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 07:00:00,7.2,72.0,0.0,3.0,1.93,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 08:00:00,8.5,69.0,0.0,75.0,1.47,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 09:00:00,10.5,61.0,0.0,245.0,2.05,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 10:00:00,11.9,51.0,0.0,417.0,1.7,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 11:00:00,13.3,45.0,0.0,578.0,2.28,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 12:00:00,15.7,37.0,0.0,671.0,3.83,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 13:00:00,16.7,34.0,0.0,653.0,3.67,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 14:00:00,17.2,32.0,0.0,582.0,3.87,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 15:00:00,18.1,30.0,0.0,519.0,4.55,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 16:00:00,18.0,28.0,0.0,360.0,3.73,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 17:00:00,17.3,29.0,0.0,169.0,4.42,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 18:00:00,16.2,33.0,0.0,27.0,3.27,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 19:00:00,14.7,38.0,0.0,0.0,2.85,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 20:00:00,13.4,44.0,0.0,0.0,2.32,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 21:00:00,12.8,46.0,0.0,0.0,2.03,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 22:00:00,12.7,45.0,0.0,0.0,2.22,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-27 23:00:00,12.2,46.0,0.0,0.0,2.9,18.1,4.8,13.3,52.18000030517578,48.150001525878906,8985.900390625
2020-02-28 00:00:00,11.9,47.0,0.0,0.0,2.62,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 01:00:00,9.7,58.0,0.0,0.0,2.0,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 02:00:00,6.9,68.0,0.0,0.0,1.95,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 03:00:00,5.3,75.0,0.0,0.0,1.02,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 04:00:00,3.7,81.0,0.0,0.0,0.82,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 05:00:00,2.6,85.0,0.0,0.0,0.48,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 06:00:00,2.1,87.0,0.0,0.0,0.58,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 07:00:00,1.6,89.0,0.0,6.0,1.15,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 08:00:00,2.1,88.0,0.0,83.0,0.22,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 09:00:00,5.6,75.0,0.0,213.0,0.25,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 10:00:00,11.1,57.0,0.0,393.0,1.43,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 11:00:00,15.3,43.0,0.0,535.0,1.37,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 12:00:00,17.3,35.0,0.0,632.0,1.12,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 13:00:00,18.1,33.0,0.0,649.0,0.97,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 14:00:00,18.0,35.0,0.0,659.0,1.78,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 15:00:00,18.2,33.0,0.0,553.0,1.42,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 16:00:00,19.4,29.0,0.0,366.0,2.08,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 17:00:00,18.8,32.0,0.0,195.0,1.9,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 18:00:00,17.3,36.0,0.0,44.0,1.48,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 19:00:00,13.0,50.0,0.0,0.0,0.77,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 20:00:00,10.1,59.0,0.0,0.0,0.53,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 21:00:00,7.8,68.0,0.0,0.0,0.62,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 22:00:00,6.2,76.0,0.0,0.0,0.6,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-28 23:00:00,4.9,80.0,0.0,0.0,1.0,19.4,1.6,17.799999999999997,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 00:00:00,3.9,84.0,0.0,0.0,1.0,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 01:00:00,3.1,86.0,0.0,0.0,1.43,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 02:00:00,2.1,88.0,0.0,0.0,1.8,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 03:00:00,2.6,90.0,0.0,0.0,2.58,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 04:00:00,3.1,88.0,0.0,0.0,3.58,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 05:00:00,2.9,90.0,0.0,0.0,3.12,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 06:00:00,2.8,92.0,0.0,0.0,3.87,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 07:00:00,3.6,90.0,0.0,3.0,4.92,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 08:00:00,6.7,81.0,0.0,63.0,5.28,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 09:00:00,7.6,86.0,0.0,62.0,5.17,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 10:00:00,8.2,87.0,0.0,110.0,4.87,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 11:00:00,9.1,84.0,0.0,229.0,5.63,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 12:00:00,10.3,80.0,0.0,236.0,5.2,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 13:00:00,11.6,75.0,0.0,426.0,5.3,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 14:00:00,12.6,71.0,0.0,364.0,5.4,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 15:00:00,12.7,72.0,0.0,239.0,5.63,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 16:00:00,11.8,79.0,0.0,166.0,5.7,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 17:00:00,12.2,78.0,0.0,143.0,5.85,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 18:00:00,12.2,77.0,0.0,18.0,4.78,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 19:00:00,11.9,70.0,0.0,0.0,4.52,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 20:00:00,11.3,67.0,0.0,0.0,3.78,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 21:00:00,10.4,71.0,0.0,0.0,3.45,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 22:00:00,10.0,74.0,0.0,0.0,3.93,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-02-29 23:00:00,9.5,76.0,0.0,0.0,3.75,12.7,2.1,10.6,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 00:00:00,8.9,77.0,0.0,0.0,3.12,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 01:00:00,8.9,77.0,0.0,1.0,3.02,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 02:00:00,8.6,79.0,0.0,1.0,2.52,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 03:00:00,8.4,80.0,0.0,0.0,3.23,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 04:00:00,8.0,83.0,0.0,0.0,3.58,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 05:00:00,7.7,86.0,0.0,1.0,3.98,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 06:00:00,7.9,87.0,0.0,1.0,3.45,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 07:00:00,8.0,87.0,0.0,3.0,3.6,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 08:00:00,8.3,87.0,0.0,40.0,4.22,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 09:00:00,8.8,87.0,0.0,77.0,5.12,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 10:00:00,9.2,86.0,0.0,137.0,4.93,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 11:00:00,10.2,81.0,0.0,190.0,4.98,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 12:00:00,11.0,77.0,0.0,291.0,5.12,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 13:00:00,12.6,71.0,0.0,226.0,4.88,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 14:00:00,12.7,72.0,0.0,147.0,4.7,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 15:00:00,13.2,72.0,0.0,235.0,5.57,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 16:00:00,14.5,67.0,0.0,388.0,5.68,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 17:00:00,13.4,73.0,0.0,176.0,5.03,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 18:00:00,12.3,80.0,0.0,21.0,4.52,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 19:00:00,11.5,88.0,0.1,1.0,3.22,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 20:00:00,11.5,90.0,0.0,0.0,3.5,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 21:00:00,11.3,92.0,0.0,1.0,3.28,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 22:00:00,11.0,92.0,0.3,0.0,3.62,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-01 23:00:00,10.9,92.0,0.5,1.0,5.5,14.5,7.7,6.8,50.52000045776367,48.29999923706055,8723.2001953125
2020-03-02 00:00:00,10.8,92.0,0.2,1.0,6.88,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 01:00:00,11.1,90.0,0.1,1.0,8.85,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 02:00:00,10.8,88.0,0.0,1.0,8.1,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 03:00:00,10.3,91.0,0.0,1.0,8.75,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 04:00:00,10.4,92.0,0.0,0.0,7.67,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 05:00:00,10.5,93.0,0.2,1.0,8.03,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 06:00:00,10.4,96.0,0.4,1.0,7.23,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 07:00:00,10.6,71.0,0.1,3.0,4.6,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 08:00:00,9.8,61.0,0.0,96.0,6.18,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 09:00:00,10.4,53.0,0.0,284.0,7.05,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 10:00:00,11.1,49.0,0.0,490.0,6.93,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 11:00:00,11.3,51.0,0.0,603.0,6.9,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 12:00:00,11.3,50.0,0.1,389.0,6.85,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 13:00:00,9.4,62.0,0.0,364.0,5.97,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 14:00:00,7.9,65.0,0.0,420.0,6.3,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 15:00:00,10.3,44.0,0.0,602.0,6.92,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 16:00:00,10.1,43.0,0.0,316.0,5.87,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 17:00:00,10.1,43.0,0.0,244.0,5.25,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 18:00:00,8.6,51.0,0.0,56.0,4.63,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 19:00:00,7.6,55.0,0.0,0.0,3.4,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 20:00:00,7.5,52.0,0.0,0.0,3.62,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 21:00:00,7.2,55.0,0.0,0.0,2.23,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 22:00:00,7.3,57.0,0.0,0.0,3.12,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-02 23:00:00,7.0,57.0,0.0,0.0,5.77,11.3,7.0,4.300000000000001,50.47999954223633,48.279998779296875,8741.5
2020-03-03 00:00:00,6.5,58.0,0.0,0.0,4.17,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 01:00:00,6.1,60.0,0.0,0.0,4.75,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 02:00:00,6.4,60.0,0.0,0.0,3.7,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 03:00:00,6.6,62.0,0.0,1.0,3.35,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 04:00:00,7.0,61.0,0.0,0.0,2.67,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 05:00:00,6.9,64.0,0.0,1.0,1.65,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 06:00:00,5.6,72.0,0.0,1.0,2.52,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 07:00:00,5.7,74.0,0.0,1.0,3.78,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 08:00:00,5.8,76.0,0.0,18.0,4.82,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 09:00:00,6.5,84.0,0.0,40.0,4.87,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 10:00:00,7.4,85.0,0.0,92.0,4.93,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 11:00:00,9.3,79.0,0.0,199.0,4.77,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 12:00:00,11.3,73.0,0.0,159.0,4.92,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 13:00:00,12.1,72.0,0.0,196.0,4.83,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 14:00:00,13.1,71.0,0.0,301.0,4.78,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 15:00:00,14.6,67.0,0.0,332.0,3.98,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 16:00:00,15.2,66.0,0.0,289.0,4.6,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 17:00:00,15.4,66.0,0.0,163.0,4.4,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 18:00:00,14.6,69.0,0.0,16.0,3.23,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 19:00:00,13.6,75.0,0.0,1.0,2.93,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 20:00:00,13.5,77.0,0.0,1.0,3.05,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 21:00:00,13.7,76.0,0.0,1.0,3.08,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 22:00:00,13.4,77.0,0.0,1.0,3.37,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-03 23:00:00,13.1,77.0,0.0,0.0,3.0,15.4,5.6,9.8,51.86000061035156,48.279998779296875,8811.599609375
2020-03-04 00:00:00,12.8,80.0,0.0,0.0,3.28,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 01:00:00,13.7,76.0,0.0,1.0,2.75,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 02:00:00,13.6,76.0,0.0,1.0,2.93,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 03:00:00,12.1,87.0,0.0,1.0,3.28,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 04:00:00,12.2,84.0,0.0,1.0,3.48,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 05:00:00,12.8,78.0,0.0,0.0,3.25,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 06:00:00,11.4,88.0,0.0,1.0,2.83,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 07:00:00,10.7,91.0,0.0,11.0,2.55,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 08:00:00,10.8,89.0,0.0,99.0,2.55,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 09:00:00,12.7,79.0,0.0,235.0,3.35,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 10:00:00,14.7,56.0,0.0,427.0,3.63,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 11:00:00,15.5,51.0,0.0,566.0,4.23,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 12:00:00,16.1,49.0,0.0,676.0,3.78,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 13:00:00,16.6,48.0,0.0,743.0,3.62,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 14:00:00,16.3,50.0,0.0,717.0,4.2,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 15:00:00,16.4,49.0,0.0,616.0,3.88,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 16:00:00,16.5,49.0,0.0,415.0,4.22,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 17:00:00,16.3,49.0,0.0,285.0,3.6,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 18:00:00,15.3,51.0,0.0,40.0,3.07,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 19:00:00,14.0,53.0,0.0,0.0,2.88,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 20:00:00,13.1,56.0,0.0,0.0,2.13,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 21:00:00,11.8,61.0,0.0,0.0,2.25,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 22:00:00,11.4,67.0,0.0,0.0,1.9,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-04 23:00:00,11.5,80.0,0.0,0.0,3.03,16.6,10.7,5.900000000000002,51.130001068115234,47.099998474121094,8910.0
2020-03-05 00:00:00,11.3,83.0,0.0,0.0,2.43,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 01:00:00,10.8,84.0,0.0,0.0,2.07,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 02:00:00,10.2,87.0,0.0,0.0,2.38,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 03:00:00,9.5,93.0,0.0,1.0,2.92,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 04:00:00,9.6,94.0,0.0,0.0,2.93,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 05:00:00,9.8,94.0,0.0,1.0,3.98,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 06:00:00,10.7,92.0,0.0,1.0,5.32,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 07:00:00,11.0,89.0,0.0,3.0,5.53,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 08:00:00,11.1,85.0,0.0,21.0,4.45,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 09:00:00,11.7,81.0,0.0,33.0,5.68,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 10:00:00,11.6,82.0,0.0,63.0,5.65,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
2020-03-05 11:00:00,10.7,89.0,0.4,147.0,5.57,15.1,8.9,6.199999999999999,49.9900016784668,47.599998474121094,8683.0
