,Predicciones,Reales
2021-02-16 18:00:00,32.75700000000002,53.2
2021-02-16 19:00:00,53.53413333333331,68.25
2021-02-16 20:00:00,53.81146666666665,61.24
2021-02-16 21:00:00,53.83386666666665,50.03
2021-02-16 22:00:00,29.740666666666687,48.25
2021-02-16 23:00:00,27.079000000000033,43.05
2021-02-17 00:00:00,32.44546666666666,42.01
2021-02-17 01:00:00,27.225600000000018,41.36
2021-02-17 02:00:00,26.532066666666683,40.0
2021-02-17 03:00:00,24.99773333333334,37.4
2021-02-17 04:00:00,25.004133333333343,38.04
2021-02-17 05:00:00,27.181866666666682,38.83
2021-02-17 06:00:00,37.15960000000001,41.83
2021-02-17 07:00:00,45.565266666666645,53.36
2021-02-17 08:00:00,53.59713333333334,60.25
2021-02-17 09:00:00,49.40093333333333,61.27
2021-02-17 10:00:00,48.3284,56.1
2021-02-17 11:00:00,46.94886666666665,48.14
2021-02-17 12:00:00,42.630333333333326,39.95
2021-02-17 13:00:00,42.378733333333315,35.69
2021-02-17 14:00:00,29.724133333333345,29.0
2021-02-17 15:00:00,29.22026666666666,26.7
2021-02-17 16:00:00,37.30986666666665,26.62
2021-02-17 17:00:00,44.10046666666668,30.19
2021-02-17 18:00:00,52.86146666666665,40.7
2021-02-17 19:00:00,62.560266666666685,52.47
2021-02-17 20:00:00,60.197066666666714,57.6
2021-02-17 21:00:00,52.61140000000001,48.37
2021-02-17 22:00:00,46.27726666666667,35.69
2021-02-17 23:00:00,42.16173333333334,24.76
2021-02-18 00:00:00,27.56313333333333,21.75
2021-02-18 01:00:00,21.59326666666667,8.95
2021-02-18 02:00:00,18.038133333333327,5.02
2021-02-18 03:00:00,16.760466666666666,3.74
2021-02-18 04:00:00,16.885933333333334,5.21
2021-02-18 05:00:00,19.276066666666665,10.2
2021-02-18 06:00:00,36.38246666666669,24.2
2021-02-18 07:00:00,48.67376666666664,35.5
2021-02-18 08:00:00,53.01973333333332,46.19
2021-02-18 09:00:00,53.422466666666665,48.33
2021-02-18 10:00:00,51.44566666666667,46.47
2021-02-18 11:00:00,45.58436666666665,44.05
2021-02-18 12:00:00,43.11409999999998,40.01
2021-02-18 13:00:00,42.537633333333304,43.52
2021-02-18 14:00:00,37.72366666666666,38.0
2021-02-18 15:00:00,34.97626666666664,38.0
2021-02-18 16:00:00,39.31520000000001,38.0
2021-02-18 17:00:00,45.495733333333355,46.98
2021-02-18 18:00:00,54.09266666666667,55.72
2021-02-18 19:00:00,59.70920000000002,61.16
2021-02-18 20:00:00,60.256466666666725,60.0
2021-02-18 21:00:00,54.888600000000004,52.75
2021-02-18 22:00:00,53.14999999999998,50.47
2021-02-18 23:00:00,43.83760000000002,44.05
2021-02-19 00:00:00,36.78926666666665,25.67
2021-02-19 01:00:00,23.638599999999986,22.5
2021-02-19 02:00:00,13.166000000000007,17.75
2021-02-19 03:00:00,11.463266666666671,17.5
2021-02-19 04:00:00,11.269000000000002,17.0
2021-02-19 05:00:00,13.025466666666668,17.75
2021-02-19 06:00:00,34.28159999999999,20.0
2021-02-19 07:00:00,47.23713333333337,30.0
2021-02-19 08:00:00,50.21206666666667,38.01
2021-02-19 09:00:00,48.82986666666668,36.47
2021-02-19 10:00:00,46.53386666666669,25.18
2021-02-19 11:00:00,42.44670000000001,20.0
2021-02-19 12:00:00,37.57950000000003,17.0
2021-02-19 13:00:00,24.709633333333326,14.0
2021-02-19 14:00:00,11.671333333333342,8.19
2021-02-19 15:00:00,9.417133333333341,5.02
2021-02-19 16:00:00,10.101066666666675,5.02
2021-02-19 17:00:00,25.53853333333333,15.0
2021-02-19 18:00:00,46.06306666666666,23.13
2021-02-19 19:00:00,49.36919999999998,38.33
2021-02-19 20:00:00,50.17079999999998,41.2
2021-02-19 21:00:00,46.862266666666656,38.01
2021-02-19 22:00:00,44.75943333333331,24.69
2021-02-19 23:00:00,27.081666666666667,17.04
2021-02-20 00:00:00,13.577333333333339,1.95
2021-02-20 01:00:00,9.625533333333342,1.9
2021-02-20 02:00:00,8.297200000000007,0.55
2021-02-20 03:00:00,8.11113333333334,0.44
2021-02-20 04:00:00,8.453200000000008,0.44
2021-02-20 05:00:00,9.505933333333344,0.16
2021-02-20 06:00:00,9.489266666666675,0.16
2021-02-20 07:00:00,10.642466666666675,0.32
2021-02-20 08:00:00,15.956133333333337,1.7
2021-02-20 09:00:00,17.32513333333334,1.95
2021-02-20 10:00:00,13.239466666666669,1.49
2021-02-20 11:00:00,12.568866666666668,0.44
2021-02-20 12:00:00,14.004333333333342,0.16
2021-02-20 13:00:00,15.872666666666676,0.16
2021-02-20 14:00:00,15.84166666666668,0.16
2021-02-20 15:00:00,14.766133333333347,0.16
2021-02-20 16:00:00,14.68433333333334,0.16
2021-02-20 17:00:00,12.719133333333337,1.0
2021-02-20 18:00:00,13.58986666666667,1.95
2021-02-20 19:00:00,21.170800000000007,5.6
2021-02-20 20:00:00,24.034666666666666,9.32
2021-02-20 21:00:00,26.905266666666673,10.0
2021-02-20 22:00:00,18.464333333333332,7.28
2021-02-20 23:00:00,13.679066666666667,5.0
2021-02-21 00:00:00,6.036133333333334,3.5
2021-02-21 01:00:00,5.014600000000004,1.95
2021-02-21 02:00:00,4.431733333333335,1.95
2021-02-21 03:00:00,4.2792,1.95
2021-02-21 04:00:00,4.412133333333333,1.95
2021-02-21 05:00:00,4.673,1.95
2021-02-21 06:00:00,4.676333333333334,1.95
2021-02-21 07:00:00,5.062200000000005,1.95
2021-02-21 08:00:00,4.616866666666669,1.95
2021-02-21 09:00:00,5.581266666666668,1.95
2021-02-21 10:00:00,12.435600000000006,3.5
2021-02-21 11:00:00,13.256600000000002,6.23
2021-02-21 12:00:00,9.908199999999995,3.5
2021-02-21 13:00:00,13.83766666666667,6.95
2021-02-21 14:00:00,13.687866666666672,5.55
2021-02-21 15:00:00,8.647866666666665,2.0
2021-02-21 16:00:00,7.7482,1.95
2021-02-21 17:00:00,12.703800000000003,1.95
2021-02-21 18:00:00,16.373600000000007,6.7
2021-02-21 19:00:00,25.36840000000001,13.4
2021-02-21 20:00:00,30.707733333333362,23.9
2021-02-21 21:00:00,30.681533333333356,22.32
2021-02-21 22:00:00,26.654100000000007,10.0
2021-02-21 23:00:00,17.517100000000013,7.19
2021-02-22 00:00:00,9.417666666666666,30.0
2021-02-22 01:00:00,6.225400000000002,19.8
2021-02-22 02:00:00,5.582800000000004,19.32
2021-02-22 03:00:00,5.215466666666672,19.8
2021-02-22 04:00:00,5.266533333333337,20.0
2021-02-22 05:00:00,5.629333333333337,25.1
2021-02-22 06:00:00,9.674733333333338,30.55
2021-02-22 07:00:00,20.565800000000003,39.48
2021-02-22 08:00:00,26.64286666666668,52.7
2021-02-22 09:00:00,26.121400000000012,55.04
2021-02-22 10:00:00,25.19666666666668,39.97
2021-02-22 11:00:00,24.583800000000014,35.64
2021-02-22 12:00:00,23.173400000000015,35.5
2021-02-22 13:00:00,22.77806666666669,35.5
2021-02-22 14:00:00,22.415200000000016,32.51
2021-02-22 15:00:00,22.58133333333335,32.05
2021-02-22 16:00:00,24.398000000000014,35.13
2021-02-22 17:00:00,26.230666666666682,45.03
2021-02-22 18:00:00,32.1226,64.01
2021-02-22 19:00:00,42.39479999999997,65.68
2021-02-22 20:00:00,42.44426666666664,61.16
2021-02-22 21:00:00,40.789133333333304,58.01
2021-02-22 22:00:00,37.65813333333331,49.3
2021-02-22 23:00:00,25.266000000000005,44.1
2021-02-23 00:00:00,42.68613333333334,41.71
2021-02-23 01:00:00,38.78819999999998,40.13
2021-02-23 02:00:00,36.652866666666654,39.17
2021-02-23 03:00:00,33.76259999999999,37.73
2021-02-23 04:00:00,32.7362,37.63
2021-02-23 05:00:00,36.38613333333331,39.06
2021-02-23 06:00:00,41.69366666666667,43.53
2021-02-23 07:00:00,52.13339999999998,56.95
2021-02-23 08:00:00,55.488333333333344,59.22
2021-02-23 09:00:00,56.84493333333333,56.2
2021-02-23 10:00:00,47.76040000000001,49.87
2021-02-23 11:00:00,43.77906666666669,41.86
2021-02-23 12:00:00,39.09779999999999,39.9
2021-02-23 13:00:00,39.00059999999999,38.9
2021-02-23 14:00:00,30.306466666666655,39.0
2021-02-23 15:00:00,25.19066666666666,34.01
2021-02-23 16:00:00,32.06853333333334,33.48
2021-02-23 17:00:00,36.32460000000002,40.0
2021-02-23 18:00:00,44.69266666666663,50.0
2021-02-23 19:00:00,57.634000000000015,58.03
2021-02-23 20:00:00,57.37640000000002,51.35
2021-02-23 21:00:00,49.39860000000002,44.49
2021-02-23 22:00:00,40.412399999999984,40.1
2021-02-23 23:00:00,34.32046666666668,35.22
2021-02-24 00:00:00,21.3834,20.69
2021-02-24 01:00:00,16.004266666666666,18.19
2021-02-24 02:00:00,15.263666666666671,18.05
2021-02-24 03:00:00,12.453866666666679,14.0
2021-02-24 04:00:00,12.464000000000013,10.65
2021-02-24 05:00:00,15.639800000000001,17.08
2021-02-24 06:00:00,20.067999999999998,18.26
2021-02-24 07:00:00,39.32986666666666,31.96
2021-02-24 08:00:00,42.82799999999997,45.01
2021-02-24 09:00:00,42.648399999999974,35.69
2021-02-24 10:00:00,40.13753333333334,30.8
2021-02-24 11:00:00,37.36420000000004,23.64
2021-02-24 12:00:00,18.516933333333338,18.19
2021-02-24 13:00:00,17.39100000000001,10.1
2021-02-24 14:00:00,16.15520000000001,3.5
2021-02-24 15:00:00,14.362800000000007,1.95
2021-02-24 16:00:00,14.76813333333334,2.0
2021-02-24 17:00:00,20.62486666666667,15.0
2021-02-24 18:00:00,40.2816,34.0
2021-02-24 19:00:00,46.56979999999995,51.83
2021-02-24 20:00:00,57.042599999999986,51.09
2021-02-24 21:00:00,48.80346666666667,43.59
2021-02-24 22:00:00,44.23313333333331,43.77
2021-02-24 23:00:00,36.7062,36.7
2021-02-25 00:00:00,17.31413333333333,35.15
2021-02-25 01:00:00,12.011000000000003,35.08
2021-02-25 02:00:00,9.973400000000005,33.7
2021-02-25 03:00:00,9.775266666666669,33.3
2021-02-25 04:00:00,10.071800000000003,35.07
2021-02-25 05:00:00,14.895933333333335,38.66
2021-02-25 06:00:00,38.19879999999998,43.1
2021-02-25 07:00:00,49.599533333333326,54.44
2021-02-25 08:00:00,52.494533333333315,53.9
2021-02-25 09:00:00,51.48173333333333,49.81
2021-02-25 10:00:00,51.85066666666669,42.69
2021-02-25 11:00:00,51.18160000000001,41.48
2021-02-25 12:00:00,50.068599999999996,40.86
2021-02-25 13:00:00,48.70026666666665,40.13
2021-02-25 14:00:00,47.025533333333335,42.4
2021-02-25 15:00:00,46.35139999999999,46.23
2021-02-25 16:00:00,46.052066666666654,51.07
2021-02-25 17:00:00,47.895266666666664,55.0
2021-02-25 18:00:00,50.113133333333366,60.0
2021-02-25 19:00:00,57.68190000000002,65.73
2021-02-25 20:00:00,56.33043333333336,56.91
2021-02-25 21:00:00,51.0816,53.5
2021-02-25 22:00:00,44.20533333333335,48.44
2021-02-25 23:00:00,37.51240000000001,43.34
2021-02-26 00:00:00,34.25720000000001,45.1
2021-02-26 01:00:00,15.264599999999989,41.8
2021-02-26 02:00:00,16.753866666666664,34.9
2021-02-26 03:00:00,17.571133333333332,33.95
2021-02-26 04:00:00,13.903866666666678,33.9
2021-02-26 05:00:00,15.998666666666665,40.1
2021-02-26 06:00:00,37.40433333333332,49.0
2021-02-26 07:00:00,44.79053333333333,53.0
2021-02-26 08:00:00,50.48693333333333,56.87
2021-02-26 09:00:00,51.61503333333334,55.51
2021-02-26 10:00:00,49.46133333333331,50.6
2021-02-26 11:00:00,46.25073333333332,45.56
2021-02-26 12:00:00,44.00946666666668,44.1
2021-02-26 13:00:00,43.12540000000003,40.19
2021-02-26 14:00:00,40.357666666666695,39.0
2021-02-26 15:00:00,39.407666666666685,40.14
2021-02-26 16:00:00,38.479599999999984,43.16
2021-02-26 17:00:00,40.45559999999999,51.33
2021-02-26 18:00:00,45.74806666666665,57.91
2021-02-26 19:00:00,57.865633333333314,57.53
2021-02-26 20:00:00,56.62576666666668,54.94
2021-02-26 21:00:00,55.029666666666685,48.65
2021-02-26 22:00:00,41.50113333333337,46.28
2021-02-26 23:00:00,38.12199999999999,42.71
2021-02-27 00:00:00,37.123666666666665,40.0
2021-02-27 01:00:00,26.25800000000001,32.99
2021-02-27 02:00:00,23.579,26.49
2021-02-27 03:00:00,20.923333333333332,25.15
2021-02-27 04:00:00,20.212733333333336,25.13
2021-02-27 05:00:00,12.046333333333337,25.05
2021-02-27 06:00:00,19.484799999999993,24.65
2021-02-27 07:00:00,31.48706666666662,25.05
2021-02-27 08:00:00,32.9755333333333,25.15
2021-02-27 09:00:00,34.34539999999999,27.85
2021-02-27 10:00:00,34.29806666666666,29.19
2021-02-27 11:00:00,20.348599999999983,27.85
2021-02-27 12:00:00,15.713,27.85
2021-02-27 13:00:00,14.15666666666667,28.91
2021-02-27 14:00:00,13.50466666666667,27.17
2021-02-27 15:00:00,13.40206666666667,25.05
2021-02-27 16:00:00,13.684133333333342,24.65
2021-02-27 17:00:00,30.92133333333332,25.15
2021-02-27 18:00:00,35.20093333333334,29.19
2021-02-27 19:00:00,41.143066666666634,38.0
2021-02-27 20:00:00,42.149666666666626,45.41
2021-02-27 21:00:00,38.393333333333345,40.0
2021-02-27 22:00:00,37.35833333333333,30.01
2021-02-27 23:00:00,19.332266666666673,25.91
2021-02-28 00:00:00,18.241333333333326,14.49
2021-02-28 01:00:00,18.148733333333347,14.41
2021-02-28 02:00:00,16.491466666666682,13.81
2021-02-28 03:00:00,16.733666666666682,13.13
2021-02-28 04:00:00,17.00120000000001,13.15
2021-02-28 05:00:00,17.36986666666668,13.81
2021-02-28 06:00:00,18.46180000000001,14.15
2021-02-28 07:00:00,18.94726666666668,14.41
2021-02-28 08:00:00,18.732200000000013,14.21
2021-02-28 09:00:00,21.152733333333334,14.49
2021-02-28 10:00:00,21.965266666666665,14.41
2021-02-28 11:00:00,21.836333333333325,14.15
2021-02-28 12:00:00,19.42233333333334,14.41
2021-02-28 13:00:00,19.40526666666667,15.85
2021-02-28 14:00:00,18.896666666666675,15.85
2021-02-28 15:00:00,16.491533333333347,13.81
2021-02-28 16:00:00,16.016733333333338,12.85
2021-02-28 17:00:00,17.08773333333334,14.0
2021-02-28 18:00:00,22.653933333333327,19.0
2021-02-28 19:00:00,37.351066666666675,32.9
2021-02-28 20:00:00,40.45030000000002,40.73
2021-02-28 21:00:00,38.77800000000002,39.17
2021-02-28 22:00:00,30.80233333333334,31.31
2021-02-28 23:00:00,22.859333333333332,26.3
2021-03-01 00:00:00,6.055400000000007,35.38
2021-03-01 01:00:00,4.398999999999998,32.9
2021-03-01 02:00:00,3.867799999999999,27.6
2021-03-01 03:00:00,3.9677333333333324,26.6
2021-03-01 04:00:00,4.0649333333333315,26.74
2021-03-01 05:00:00,5.066400000000001,27.6
2021-03-01 06:00:00,13.28633333333334,34.38
2021-03-01 07:00:00,41.22713333333336,47.7
2021-03-01 08:00:00,44.86133333333336,50.0
2021-03-01 09:00:00,45.747866666666646,53.21
2021-03-01 10:00:00,42.41353333333334,50.0
2021-03-01 11:00:00,40.321200000000005,43.1
2021-03-01 12:00:00,39.752266666666685,44.09
2021-03-01 13:00:00,39.20133333333336,40.34
2021-03-01 14:00:00,38.00706666666668,40.03
2021-03-01 15:00:00,34.850000000000016,39.08
2021-03-01 16:00:00,36.77653333333335,39.01
2021-03-01 17:00:00,41.793200000000034,41.24
2021-03-01 18:00:00,45.75706666666667,50.0
2021-03-01 19:00:00,49.75646666666667,64.39
2021-03-01 20:00:00,53.941266666666685,57.36
2021-03-01 21:00:00,53.32566666666669,50.85
2021-03-01 22:00:00,46.953833333333364,48.21
2021-03-01 23:00:00,39.59093333333335,44.0
2021-03-02 00:00:00,41.283400000000015,44.32
2021-03-02 01:00:00,32.159733333333314,43.89
2021-03-02 02:00:00,27.021399999999996,43.36
2021-03-02 03:00:00,26.221600000000006,42.14
2021-03-02 04:00:00,26.955399999999997,42.1
2021-03-02 05:00:00,33.81953333333331,47.27
2021-03-02 06:00:00,41.53919999999998,55.27
2021-03-02 07:00:00,49.833000000000006,60.0
2021-03-02 08:00:00,55.42373333333333,60.16
2021-03-02 09:00:00,57.021066666666655,58.73
2021-03-02 10:00:00,50.31726666666668,53.01
2021-03-02 11:00:00,48.99860000000003,48.22
2021-03-02 12:00:00,46.31566666666667,47.51
2021-03-02 13:00:00,45.4174,46.63
2021-03-02 14:00:00,44.428866666666664,46.08
2021-03-02 15:00:00,44.52939999999999,46.2
2021-03-02 16:00:00,44.49893333333332,52.89
2021-03-02 17:00:00,48.12406666666668,56.76
2021-03-02 18:00:00,52.17526666666667,58.07
2021-03-02 19:00:00,59.09706666666665,78.62
2021-03-02 20:00:00,58.63646666666672,63.45
2021-03-02 21:00:00,55.14753333333333,59.89
2021-03-02 22:00:00,53.238466666666675,56.56
2021-03-02 23:00:00,48.81120000000001,52.86
2021-03-03 00:00:00,47.507733333333356,51.0
2021-03-03 01:00:00,45.525300000000016,44.72
2021-03-03 02:00:00,44.39963333333335,43.81
2021-03-03 03:00:00,43.28450000000002,43.93
2021-03-03 04:00:00,44.04283333333335,43.87
2021-03-03 05:00:00,47.25786666666663,49.38
2021-03-03 06:00:00,58.62459999999998,58.99
2021-03-03 07:00:00,68.31389999999998,67.04
2021-03-03 08:00:00,70.11656666666669,66.75
2021-03-03 09:00:00,69.60800000000005,58.2
2021-03-03 10:00:00,67.62266666666665,53.61
2021-03-03 11:00:00,60.09233333333337,51.01
2021-03-03 12:00:00,58.84133333333339,49.0
2021-03-03 13:00:00,54.3616666666667,46.51
2021-03-03 14:00:00,51.78200000000002,44.1
2021-03-03 15:00:00,50.87926666666667,44.9
2021-03-03 16:00:00,57.86713333333327,46.98
2021-03-03 17:00:00,61.74219999999996,56.36
2021-03-03 18:00:00,66.80189999999996,61.41
2021-03-03 19:00:00,87.26323333333339,70.0
2021-03-03 20:00:00,73.84836666666669,62.01
2021-03-03 21:00:00,69.50323333333336,58.99
2021-03-03 22:00:00,66.46123333333331,53.0
2021-03-03 23:00:00,58.63986666666664,52.28
2021-03-04 00:00:00,48.06193333333332,52.38
2021-03-04 01:00:00,44.104066666666675,46.14
2021-03-04 02:00:00,41.83446666666669,44.25
2021-03-04 03:00:00,41.955733333333335,43.39
2021-03-04 04:00:00,41.88653333333335,43.96
2021-03-04 05:00:00,40.73046666666668,46.47
2021-03-04 06:00:00,50.58366666666665,55.8
2021-03-04 07:00:00,60.37633333333335,62.01
2021-03-04 08:00:00,61.70973333333334,65.71
2021-03-04 09:00:00,59.00213333333333,64.93
2021-03-04 10:00:00,56.62193333333332,60.05
2021-03-04 11:00:00,55.57299999999997,56.45
2021-03-04 12:00:00,49.20213333333333,55.0
2021-03-04 13:00:00,47.63906666666668,53.98
2021-03-04 14:00:00,46.34726666666666,53.23
2021-03-04 15:00:00,45.6804,53.49
2021-03-04 16:00:00,47.11593333333336,53.07
2021-03-04 17:00:00,55.3618,56.09
2021-03-04 18:00:00,59.583799999999975,62.13
2021-03-04 19:00:00,63.85546666666665,66.14
2021-03-04 20:00:00,60.85513333333335,62.4
2021-03-04 21:00:00,58.215400000000024,62.3
2021-03-04 22:00:00,57.586533333333364,57.1
2021-03-04 23:00:00,50.07253333333332,53.75
2021-03-05 00:00:00,44.53826666666667,48.57
2021-03-05 01:00:00,41.868900000000046,44.25
2021-03-05 02:00:00,40.56970000000003,42.65
2021-03-05 03:00:00,40.044466666666686,42.03
2021-03-05 04:00:00,39.87766666666669,43.39
2021-03-05 05:00:00,41.264333333333354,46.01
2021-03-05 06:00:00,46.878133333333324,55.22
2021-03-05 07:00:00,56.69446666666668,62.28
2021-03-05 08:00:00,59.18993333333333,67.97
2021-03-05 09:00:00,58.98760000000002,63.24
2021-03-05 10:00:00,56.731133333333325,56.47
2021-03-05 11:00:00,55.07679999999996,53.78
2021-03-05 12:00:00,51.35973333333333,51.99
2021-03-05 13:00:00,50.60519999999999,48.99
2021-03-05 14:00:00,47.060400000000016,48.76
2021-03-05 15:00:00,44.535333333333334,44.06
2021-03-05 16:00:00,42.94339999999998,48.51
2021-03-05 17:00:00,45.33786666666668,52.34
2021-03-05 18:00:00,49.41253333333333,57.55
2021-03-05 19:00:00,54.71156666666667,65.0
2021-03-05 20:00:00,54.031200000000005,59.17
2021-03-05 21:00:00,52.356600000000014,55.34
2021-03-05 22:00:00,45.51833333333334,53.15
2021-03-05 23:00:00,39.196400000000025,48.17
2021-03-06 00:00:00,29.080466666666677,48.0
2021-03-06 01:00:00,25.508333333333326,42.51
2021-03-06 02:00:00,24.85173333333334,41.45
2021-03-06 03:00:00,26.08346666666667,40.8
2021-03-06 04:00:00,26.08386666666667,40.36
2021-03-06 05:00:00,26.588333333333328,40.46
2021-03-06 06:00:00,31.84193333333336,41.45
2021-03-06 07:00:00,38.942066666666655,44.55
2021-03-06 08:00:00,41.80846666666666,48.03
2021-03-06 09:00:00,47.468100000000014,45.61
2021-03-06 10:00:00,47.89263333333332,41.39
2021-03-06 11:00:00,46.04343333333334,39.95
2021-03-06 12:00:00,45.54153333333334,39.95
2021-03-06 13:00:00,42.03113333333336,39.95
2021-03-06 14:00:00,41.63693333333336,40.0
2021-03-06 15:00:00,40.8416,39.75
2021-03-06 16:00:00,39.94166666666667,40.27
2021-03-06 17:00:00,43.49886666666668,48.64
2021-03-06 18:00:00,48.37086666666664,56.02
2021-03-06 19:00:00,56.188933333333324,58.87
2021-03-06 20:00:00,54.295200000000015,54.97
2021-03-06 21:00:00,51.95766666666666,52.88
2021-03-06 22:00:00,49.01066666666666,49.68
2021-03-06 23:00:00,43.49030000000001,46.22
2021-03-07 00:00:00,41.48100000000004,45.25
2021-03-07 01:00:00,39.481466666666655,43.38
2021-03-07 02:00:00,34.86839999999997,43.34
2021-03-07 03:00:00,34.579999999999984,43.44
2021-03-07 04:00:00,34.86266666666665,42.13
2021-03-07 05:00:00,34.93393333333332,43.85
2021-03-07 06:00:00,38.54819999999998,45.24
2021-03-07 07:00:00,40.508266666666685,44.48
2021-03-07 08:00:00,40.8132666666667,46.0
2021-03-07 09:00:00,40.97826666666667,47.32
2021-03-07 10:00:00,42.88713333333335,45.25
2021-03-07 11:00:00,43.01206666666668,45.45
2021-03-07 12:00:00,42.71846666666668,45.01
2021-03-07 13:00:00,43.100933333333344,45.8
2021-03-07 14:00:00,43.03686666666668,43.49
2021-03-07 15:00:00,41.216133333333346,40.0
2021-03-07 16:00:00,41.03500000000004,42.4
2021-03-07 17:00:00,41.372666666666674,47.67
2021-03-07 18:00:00,48.56526666666669,55.84
2021-03-07 19:00:00,53.81213333333337,60.91
2021-03-07 20:00:00,55.95386666666669,56.77
2021-03-07 21:00:00,53.12153333333335,54.27
2021-03-07 22:00:00,49.41546666666668,53.0
2021-03-07 23:00:00,44.915066666666704,48.99
2021-03-08 00:00:00,43.16433333333334,47.3
2021-03-08 01:00:00,41.899566666666686,45.5
2021-03-08 02:00:00,40.92893333333336,44.48
2021-03-08 03:00:00,41.10840000000002,43.02
2021-03-08 04:00:00,41.417933333333366,45.0
2021-03-08 05:00:00,41.109666666666705,50.06
2021-03-08 06:00:00,44.065599999999996,42.51
2021-03-08 07:00:00,50.10453333333332,58.02
2021-03-08 08:00:00,54.44666666666668,59.49
2021-03-08 09:00:00,54.247000000000035,61.37
2021-03-08 10:00:00,53.76720000000002,59.34
2021-03-08 11:00:00,51.854133333333344,57.73
2021-03-08 12:00:00,50.78313333333333,56.55
2021-03-08 13:00:00,50.01393333333335,55.68
2021-03-08 14:00:00,45.660600000000024,54.15
2021-03-08 15:00:00,44.637600000000006,55.41
2021-03-08 16:00:00,46.06166666666671,58.02
2021-03-08 17:00:00,46.873733333333334,57.12
2021-03-08 18:00:00,53.56346666666667,57.2
2021-03-08 19:00:00,58.84893333333332,61.79
2021-03-08 20:00:00,58.30553333333333,66.18
2021-03-08 21:00:00,55.275800000000054,59.16
2021-03-08 22:00:00,51.25760000000001,56.87
2021-03-08 23:00:00,44.866133333333345,54.25
2021-03-09 00:00:00,44.23466666666668,53.15
2021-03-09 01:00:00,43.24333333333335,46.66
2021-03-09 02:00:00,42.83406666666665,43.77
2021-03-09 03:00:00,42.3,43.09
2021-03-09 04:00:00,42.5742,43.59
2021-03-09 05:00:00,41.736933333333354,48.26
2021-03-09 06:00:00,44.9478,52.46
2021-03-09 07:00:00,52.55993333333332,59.18
2021-03-09 08:00:00,58.7066,63.02
2021-03-09 09:00:00,58.84213333333338,63.02
2021-03-09 10:00:00,56.54900000000003,62.0
2021-03-09 11:00:00,54.16356666666665,59.7
2021-03-09 12:00:00,53.2355333333333,57.94
2021-03-09 13:00:00,52.881399999999964,56.47
2021-03-09 14:00:00,51.84166666666662,56.49
2021-03-09 15:00:00,50.94899999999996,56.78
2021-03-09 16:00:00,51.99979999999996,56.5
2021-03-09 17:00:00,54.02859999999997,59.0
2021-03-09 18:00:00,59.184400000000025,63.01
2021-03-09 19:00:00,63.019733333333306,75.01
2021-03-09 20:00:00,64.1178,70.0
2021-03-09 21:00:00,61.039799999999985,61.7
2021-03-09 22:00:00,59.541800000000016,58.3
2021-03-09 23:00:00,52.45619999999997,56.0
2021-03-10 00:00:00,53.9567333333333,55.57
2021-03-10 01:00:00,48.27493333333335,53.46
2021-03-10 02:00:00,45.49846666666668,50.03
2021-03-10 03:00:00,44.55246666666668,49.04
2021-03-10 04:00:00,44.49693333333334,49.0
2021-03-10 05:00:00,46.90333333333332,53.08
2021-03-10 06:00:00,53.8715333333333,58.9
2021-03-10 07:00:00,62.63840000000006,69.9
2021-03-10 08:00:00,65.89793333333337,68.08
2021-03-10 09:00:00,63.996266666666685,62.37
2021-03-10 10:00:00,62.42733333333334,59.31
2021-03-10 11:00:00,59.3496,55.93
2021-03-10 12:00:00,56.898666666666664,54.12
2021-03-10 13:00:00,55.202533333333314,51.94
2021-03-10 14:00:00,54.61873333333332,51.57
2021-03-10 15:00:00,53.36493333333332,48.71
2021-03-10 16:00:00,53.73866666666667,49.03
2021-03-10 17:00:00,57.47893333333331,54.78
2021-03-10 18:00:00,63.32613333333337,58.51
2021-03-10 19:00:00,76.81146666666663,61.38
2021-03-10 20:00:00,69.50093333333334,62.07
2021-03-10 21:00:00,64.80620000000003,59.83
2021-03-10 22:00:00,59.074133333333364,53.46
2021-03-10 23:00:00,53.91406666666665,50.75
2021-03-11 00:00:00,45.621866666666655,40.17
2021-03-11 01:00:00,41.47213333333334,37.64
2021-03-11 02:00:00,38.241533333333344,32.3
2021-03-11 03:00:00,37.86660000000002,27.43
2021-03-11 04:00:00,37.702600000000025,16.75
2021-03-11 05:00:00,37.41453333333334,20.71
2021-03-11 06:00:00,43.53893333333333,32.72
2021-03-11 07:00:00,56.494200000000006,47.78
2021-03-11 08:00:00,57.451533333333316,53.03
2021-03-11 09:00:00,53.79086666666669,52.22
2021-03-11 10:00:00,48.740399999999994,45.6
2021-03-11 11:00:00,48.689133333333324,42.0
2021-03-11 12:00:00,43.89286666666666,41.22
2021-03-11 13:00:00,42.18780000000001,38.99
2021-03-11 14:00:00,40.872400000000006,36.64
2021-03-11 15:00:00,41.12833333333332,33.04
2021-03-11 16:00:00,42.42566666666668,34.09
2021-03-11 17:00:00,47.982333333333315,38.97
2021-03-11 18:00:00,50.29673333333335,48.33
2021-03-11 19:00:00,61.12139999999998,56.59
2021-03-11 20:00:00,60.88193333333335,55.01
2021-03-11 21:00:00,59.4216,52.03
2021-03-11 22:00:00,52.940933333333334,49.57
2021-03-11 23:00:00,47.41813333333334,45.4
2021-03-12 00:00:00,42.34699999999999,30.99
2021-03-12 01:00:00,34.84073333333334,29.41
2021-03-12 02:00:00,35.82306666666667,28.99
2021-03-12 03:00:00,35.17453333333335,26.0
