,Real,Pred,MAE,MAPE
2021-08-05 00:00:00,103.81,110.428474,6.618474426269529,6.37556538509732
2021-08-05 01:00:00,102.84,108.1962,5.356197509765622,5.208282292654241
2021-08-05 02:00:00,99.44,103.45517,4.015169677734377,4.037781252749776
2021-08-05 03:00:00,99.0,99.949875,0.9498748779296875,0.959469573666351
2021-08-05 04:00:00,99.0,98.80184,0.19815826416015625,0.2001598627880366
2021-08-05 05:00:00,102.11,100.97972,1.130278930664062,1.1069228583528175
2021-08-05 06:00:00,103.24,105.78644,2.546437988281255,2.4665226542825023
2021-08-05 07:00:00,106.5,109.09829,2.5982894897460938,2.4397084410761445
2021-08-05 08:00:00,108.01,113.087555,5.07755493164062,4.701004473327117
2021-08-05 09:00:00,106.5,112.05878,5.55877685546875,5.219508784477699
2021-08-05 10:00:00,103.86,108.71006,4.850060119628907,4.669805622596676
2021-08-05 11:00:00,103.08,105.56594,2.4859408569335955,2.4116616772735697
2021-08-05 12:00:00,102.99,102.374725,0.6152746582031199,0.5974120382591707
2021-08-05 13:00:00,102.84,97.064415,5.77558502197266,5.616088119382205
2021-08-05 14:00:00,99.5,86.66475,12.835250854492188,12.899749602504713
2021-08-05 15:00:00,84.01000000000002,77.7999,6.210103759765644,7.392100654405002
2021-08-05 16:00:00,75.13,75.646866,0.516865844726567,0.6879619921823068
2021-08-05 17:00:00,71.11,79.83485,8.724846496582032,12.269507096866871
2021-08-05 18:00:00,71.11,89.90966,18.79966033935547,26.437435437147332
2021-08-05 19:00:00,76.01,102.41322,26.403223266601557,34.736512651758396
2021-08-05 20:00:00,101.99,111.62799,9.637990722656255,9.449936976817586
2021-08-05 21:00:00,103.86,115.48541,11.62541259765625,11.193349314130801
2021-08-05 22:00:00,104.0,115.30808,11.308082580566406,10.873156327467697
2021-08-05 23:00:00,103.24,113.30137,10.061368713378911,9.745610919584378
2021-08-06 00:00:00,101.24,102.274284,1.0342843627929739,1.0216163204197688
2021-08-06 01:00:00,97.0,100.54427,3.5442733764648438,3.6538900788297357
2021-08-06 02:00:00,90.36,98.596176,8.236176147460938,9.114847440749156
2021-08-06 03:00:00,89.25,98.53193,9.281929016113281,10.399920466233368
2021-08-06 04:00:00,83.4,99.44318,16.043176269531244,19.236422385529067
2021-08-06 05:00:00,83.30000000000001,101.28568,17.985682678222645,21.591455796185645
2021-08-06 06:00:00,89.0,103.092354,14.092353820800781,15.834105416630093
2021-08-06 07:00:00,89.74,104.02787,14.287870178222661,15.921406483421732
2021-08-06 08:00:00,89.5,105.86867,16.368667602539062,18.28901408104923
2021-08-06 09:00:00,73.1,104.35217,31.252172851562506,42.75263043989399
2021-08-06 10:00:00,61.97,101.41464,39.444642333984376,63.65118982408323
2021-08-06 11:00:00,55.92,98.51689,42.596891479492186,76.17469864000749
2021-08-06 12:00:00,53.53,96.26288,42.73287841796875,79.82977473934008
2021-08-06 13:00:00,45.0,91.89996,46.89996337890625,104.22214084201389
2021-08-06 14:00:00,20.0,83.37804,63.37803649902344,316.8901824951172
2021-08-06 15:00:00,7.0,75.52556,68.52555847167969,978.9365495954241
2021-08-06 16:00:00,0.8999999999999986,71.70012,70.80011901855468,7866.679890950533
2021-08-06 17:00:00,1.9300000000000033,70.20702,68.27702362060546,3537.6696176479454
2021-08-06 18:00:00,12.780000000000001,72.01465,59.2346484375,463.4949017018779
2021-08-06 19:00:00,59.98,82.2724,22.292399902343753,37.166388633450744
2021-08-06 20:00:00,81.0,100.74117,19.741172790527344,24.371818259910302
2021-08-06 21:00:00,98.45,105.58282,7.132817077636716,7.245116381550752
2021-08-06 22:00:00,100.66,105.5785,4.918498840332035,4.886249593018115
2021-08-06 23:00:00,90.23999999999998,103.62014,13.380140075683613,14.827282885287696
2021-08-07 00:00:00,101.24,95.7498,5.490198364257807,5.4229537379077515
2021-08-07 01:00:00,92.79,93.678795,0.8887948608398375,0.9578563000752639
2021-08-07 02:00:00,89.87,88.37416,1.495839233398442,1.6644477950355423
2021-08-07 03:00:00,89.74,84.534195,5.205805053710932,5.800986242156154
2021-08-07 04:00:00,89.5,80.823586,8.676414489746094,9.694317865638094
2021-08-07 05:00:00,89.87,83.69203,6.177968139648442,6.874338644317839
2021-08-07 06:00:00,90.23999999999998,89.74259,0.4974081420898244,0.5512058312165609
2021-08-07 07:00:00,89.74,92.475555,2.73555541992188,3.0483122575461112
2021-08-07 08:00:00,90.23999999999998,91.893936,1.6539361572265818,1.8328193231677552
2021-08-07 09:00:00,73.38,80.332535,6.952534790039067,9.4746999046594
2021-08-07 10:00:00,70.0,65.32575,4.674247741699219,6.677496773856027
2021-08-07 11:00:00,72.5,56.62343,15.876571655273438,21.898719524515087
2021-08-07 12:00:00,72.8,52.516304,20.283695983886716,27.862219758086148
2021-08-07 13:00:00,76.0,45.594498,30.405502319335938,40.00723989386308
2021-08-07 14:00:00,75.47,23.2045,52.26549980163574,69.25334543743969
2021-08-07 15:00:00,72.4,6.9264526,65.47354736328126,90.43307646862051
2021-08-07 16:00:00,65.49,1.9324608,63.557539215087886,97.04922769138477
2021-08-07 17:00:00,62.99,1.9187126,61.071287384033205,96.95394091765867
2021-08-07 18:00:00,72.3,13.039595,59.26040534973144,81.96459937722192
2021-08-07 19:00:00,87.19,60.150455,27.039544525146482,31.01220842429921
2021-08-07 20:00:00,102.35,81.55618,20.79381713867187,20.316382157959815
2021-08-07 21:00:00,106.67,97.07772,9.592279357910158,8.99248088301318
2021-08-07 22:00:00,107.57,100.54678,7.023216552734368,6.528973275759384
2021-08-07 23:00:00,106.67,98.09822,8.57177917480469,8.035791857883837
2021-08-08 00:00:00,108.56,103.06215,5.49785095214844,5.064343176260538
2021-08-08 01:00:00,106.28,94.73587,11.544129638671876,10.861996272743578
2021-08-08 02:00:00,100.14,89.94389,10.196106567382813,10.181851974618347
2021-08-08 03:00:00,100.0,86.510574,13.489425659179688,13.489425659179688
2021-08-08 04:00:00,102.35,83.6927,18.657296752929682,18.22891719875885
2021-08-08 05:00:00,106.57,87.02226,19.547737426757806,18.342626843162062
2021-08-08 06:00:00,111.0,95.042854,15.957145690917969,14.375806928754928
2021-08-08 07:00:00,112.11,101.88601,10.223990783691406,9.119606443396133
2021-08-08 08:00:00,112.15,105.97417,6.175833129882818,5.506761595972196
2021-08-08 09:00:00,110.41,103.53968,6.870319519042965,6.2225518694348025
2021-08-08 10:00:00,108.52,99.798744,8.72125579833984,8.036542386969996
2021-08-08 11:00:00,107.25,97.15632,10.093681335449219,9.41135788853074
2021-08-08 12:00:00,107.25,95.75217,11.497833251953125,10.720590444711538
2021-08-08 13:00:00,107.15,95.378204,11.77179565429688,10.986276858886496
2021-08-08 14:00:00,105.0,93.739456,11.260543823242188,10.724327450706845
2021-08-08 15:00:00,99.44,89.28053,10.159467163085935,10.216680574302027
2021-08-08 16:00:00,97.95,85.916534,12.033465576171878,12.285314523912074
2021-08-08 17:00:00,101.01,87.23154,13.77846313476563,13.640692144110117
2021-08-08 18:00:00,104.28,91.33176,12.948243408203126,12.416804188917459
2021-08-08 19:00:00,107.23,98.971985,8.258015136718754,7.701217137665535
2021-08-08 20:00:00,110.64,105.36596,5.274040832519532,4.766848185574414
2021-08-08 21:00:00,114.07,106.65396,7.416038818359368,6.501305179590926
2021-08-08 22:00:00,112.45,106.278595,6.171405029296878,5.488132529388063
2021-08-08 23:00:00,110.0,102.85429,7.145713806152344,6.496103460138494
2021-08-09 00:00:00,113.5,107.13978,6.360221862792969,5.603719702901294
2021-08-09 01:00:00,111.0,104.32512,6.6748809814453125,6.013406289590371
2021-08-09 02:00:00,106.87,100.63051,6.239491577148442,5.83839391517586
2021-08-09 03:00:00,106.5,99.80156,6.6984405517578125,6.289615541556631
2021-08-09 04:00:00,109.81,100.874695,8.935305175781252,8.137059626428606
2021-08-09 05:00:00,112.23,103.59925,8.630749206542973,7.690233633202327
2021-08-09 06:00:00,114.64,105.73329,8.906708374023438,7.769285043635239
2021-08-09 07:00:00,117.15,106.93297,10.217031860351568,8.72132467806365
2021-08-09 08:00:00,119.0,108.56992,10.430076599121094,8.764770251362265
2021-08-09 09:00:00,117.15,105.62795,11.522047424316412,9.835294429634155
2021-08-09 10:00:00,112.86,101.54279,11.317206726074218,10.027650829411854
2021-08-09 11:00:00,112.49,100.15481,12.335191955566401,10.965589790707087
2021-08-09 12:00:00,112.02,98.8115,13.20849945068359,11.791197509983565
2021-08-09 13:00:00,111.25,96.73808,14.511917114257812,13.04441987798455
2021-08-09 14:00:00,107.68,91.91527,15.76473205566407,14.640352949167967
2021-08-09 15:00:00,104.01,83.768936,20.241063842773443,19.460690167073782
2021-08-09 16:00:00,102.02,79.38727,22.632731933593746,22.184602953924472
2021-08-09 17:00:00,104.0,80.218704,23.781295776367188,22.86663055419922
2021-08-09 18:00:00,104.54,88.364624,16.175375976562506,15.472906042244599
2021-08-09 19:00:00,116.29,102.87998,13.4100180053711,11.531531520656204
2021-08-09 20:00:00,120.0,110.35122,9.648780822753906,8.040650685628254
2021-08-09 21:00:00,120.0,111.952065,8.047935485839844,6.706612904866536
2021-08-09 22:00:00,117.15,112.37437,4.775633239746099,4.076511514934784
2021-08-09 23:00:00,112.86,111.718895,1.1411050415039057,1.0110801360126755
2021-08-10 00:00:00,112.86,114.901886,2.0418859863281256,1.809220260790471
2021-08-10 01:00:00,107.0,110.30962,3.3096237182617188,3.09310627874927
2021-08-10 02:00:00,103.0,106.12717,3.127166748046875,3.036084221404733
2021-08-10 03:00:00,99.48,105.56516,6.085162658691402,6.116970907409933
2021-08-10 04:00:00,100.45,107.6457,7.195698547363278,7.163462964025165
2021-08-10 05:00:00,105.73,109.50597,3.7759661865234335,3.5713290329361893
2021-08-10 06:00:00,115.0,111.510925,3.48907470703125,3.0339780061141304
2021-08-10 07:00:00,118.57,114.67421,3.8957904052734307,3.285645951989062
2021-08-10 08:00:00,121.61,117.807755,3.802245483398437,3.126589493790344
2021-08-10 09:00:00,120.0,115.377495,4.622505187988281,3.852087656656901
2021-08-10 10:00:00,116.16,110.625725,5.534275207519528,4.764355378374249
2021-08-10 11:00:00,115.01,109.397736,5.61226440429688,4.879805585859386
2021-08-10 12:00:00,114.81,108.71424,6.095758972167971,5.309432080975499
2021-08-10 13:00:00,114.81,107.367165,7.442835388183596,6.482741388540717
2021-08-10 14:00:00,113.0,104.864426,8.135574340820312,7.199623310460454
2021-08-10 15:00:00,110.1,101.41216,8.687837219238276,7.8908603262836285
2021-08-10 16:00:00,108.8,98.25794,10.542057800292966,9.689391360563388
2021-08-10 17:00:00,110.46,97.292694,13.167305908203119,11.920429031507442
2021-08-10 18:00:00,115.0,99.8941,15.105903625488281,13.135568369989809
2021-08-10 19:00:00,124.75,111.85889,12.89111328125,10.33355774048096
2021-08-10 20:00:00,125.43,118.49221,6.937789611816413,5.531204346501166
2021-08-10 21:00:00,125.01,119.38955,5.620450744628911,4.496000915629879
2021-08-10 22:00:00,121.3,118.72807,2.5719268798828097,2.1203024566222672
2021-08-10 23:00:00,117.52,116.25149,1.2685122680664023,1.0794011811320645
2021-08-11 00:00:00,118.06,113.66013,4.399866638183596,3.7268055549581534
2021-08-11 01:00:00,112.4,108.43169,3.968313598632818,3.5305281126626493
2021-08-11 02:00:00,110.0,104.765526,5.234474182128906,4.758612892844461
2021-08-11 03:00:00,107.0,103.77482,3.2251815795898438,3.0141883921400408
2021-08-11 04:00:00,105.51,104.845894,0.6641061401367239,0.6294248318990843
2021-08-11 05:00:00,107.45,106.797676,0.6523239135742216,0.6070953127726585
2021-08-11 06:00:00,115.81,111.60839,4.2016091918945335,3.628019335026797
2021-08-11 07:00:00,120.0,115.16131,4.838691711425781,4.032243092854817
2021-08-11 08:00:00,120.77,119.34542,1.4245791625976523,1.1795803283908688
2021-08-11 09:00:00,120.0,118.38175,1.6182479858398438,1.3485399881998699
2021-08-11 10:00:00,115.81,113.90327,1.906733093261721,1.6464321675690536
2021-08-11 11:00:00,113.25,113.1545,0.09549713134765625,0.08432417779042495
2021-08-11 12:00:00,111.0,112.67613,1.6761322021484375,1.5100290109445382
2021-08-11 13:00:00,112.19,112.590004,0.4000039672851585,0.3565415520858887
2021-08-11 14:00:00,113.25,111.02295,2.22705078125,1.96649075607064
2021-08-11 15:00:00,109.29,108.56947,0.7205267333984438,0.6592796535807884
2021-08-11 16:00:00,107.01,107.048874,0.038873901367182384,0.03632735386149181
2021-08-11 17:00:00,111.4,108.5414,2.858602905273443,2.5660708305865736
2021-08-11 18:00:00,123.51,112.99793,10.512067565917974,8.511106441517265
2021-08-11 19:00:00,128.37,123.96054,4.4094592285156295,3.4349608386037462
2021-08-11 20:00:00,130.0,125.333786,4.6662139892578125,3.5893953763521633
2021-08-11 21:00:00,128.77000000000004,124.39253,4.377467651367226,3.39944680544166
2021-08-11 22:00:00,123.18,122.67251,0.5074917602539131,0.4119920118963412
2021-08-11 23:00:00,115.81,119.40521,3.5952124023437477,3.104405839170838
2021-08-12 00:00:00,119.22,117.206726,2.013273925781249,1.688704853029063
2021-08-12 01:00:00,114.46,114.39946,0.06054016113280625,0.052891980720606545
2021-08-12 02:00:00,107.51,108.64223,1.1322271728515574,1.053136613200221
2021-08-12 03:00:00,104.5,105.47378,0.9737777709960938,0.931844756934061
2021-08-12 04:00:00,101.52,104.918686,3.3986859130859415,3.3477993627718106
2021-08-12 05:00:00,105.0,110.75251,5.752510070800781,5.478581019810267
